"","county","year","dem.vote","dem.vote.perc","rep.vote","rep.vote.perc","oth.vote","oth.vote.perc","num.diff","perc.diff","winning.party","winner","turnout","turnout.perc","total.voting.age","dem.change","rep.change","oth.change","swing.num","swing.perc","swing.turnout","swing.turnout.perc","dem.wins","mostly.dem","dem.2016","most.turnout.drop","most.turnout.drop","use.machines.prop","machine.most.used","all.machines","ftotinc"
"235","Florence",2004,993,36.4537444933921,1703,62.5183553597651,28,1.02790014684288,710,26.064610866373,"Rep","Bush",2724,NA,NA,2.52443056407814,-1.01594817453849,-1.50848238953966,-2,-3.54037873861662,319,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"236","Fond du Lac",2004,19216,36.2319933629987,33291,62.7705709329512,529,0.997435704050079,14075,26.5385775699525,"Rep","Bush",53036,NA,NA,-2.7922398250929,5.7871628323266,-2.9949230072337,5708,8.5794026574195,6447,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"237","Forest",2004,2509,48.690083446536,2608,50.6112943916165,36,0.698622161847468,99,1.92121094508053,"Rep","Bush",5153,NA,NA,2.93096555001352,-0.364108492183291,-2.56685705783023,-147,-3.29507404219682,437,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"238","Grant",2004,12864,50.9183027232426,12208,48.3217226092464,192,0.759974667511083,-656,-2.5965801139962,"Dem","Kerry",25264,NA,NA,2.2254624973362,1.68299059977286,-3.90845309710907,-205,-0.542471897563338,3308,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.192307692307692,"ES&S","Some or no voting machines",NA
"239","Green",2004,9575,52.4715037264358,8497,46.5640070144673,176,0.964489259096887,-1078,-5.90749671196843,"Dem","Kerry",18248,NA,NA,0.998605061863906,2.11519842583157,-3.11380348769547,-5,1.11659336396767,2972,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
"240","Green Lake",2004,3605,35.4195323246217,6472,63.5881312635095,101,0.992336411868736,2867,28.1685989388878,"Rep","Bush",10178,NA,NA,-0.827310763112976,3.73307471360287,-2.90576395048989,717,4.56038547671584,1071,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.5625,"ES&S","Some or no voting machines",NA
"241","Iowa",2004,7122,56.7852017222134,5348,42.6407271567533,72,0.574071121033328,-1774,-14.1444745654601,"Dem","Kerry",12542,NA,NA,1.36351497522541,2.59708803333049,-3.96060300855589,-153,1.23357305810507,2001,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.16,"ES&S","Some or no voting machines",NA
"242","Iron",2004,1956,50.4253673627223,1884,48.569218870843,39,1.00541376643465,-72,-1.85614849187935,"Dem","Kerry",3879,NA,NA,4.23203973226897,-0.874750333605242,-3.35728939866373,-186,-5.10679006587421,372,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"243","Jackson",2004,5249,53.9687435739256,4387,45.1059017067654,90,0.925354719309069,-862,-8.86284186716018,"Dem","Kerry",9726,NA,NA,1.93120050632427,1.50366813185745,-3.43486863818172,-152,-0.427532374466814,1309,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.037037037037037,"ES&S","Some or no voting machines",NA
"244","Jefferson",2004,17925,42.5620325299774,23776,56.4549447940164,414,0.983022676006174,5851,13.8929122640389,"Rep","Bush",42115,NA,NA,0.44729250947826,3.25679526078832,-3.70408777026658,1850,2.80950275131006,6016,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"245","Juneau",2004,5734,46.3203812908959,6473,52.2901688343162,172,1.38944987478795,739,5.9697875434203,"Rep","Bush",12379,NA,NA,-0.782770010728711,4.23771238491317,-3.45494237418445,642,5.02048239564188,2161,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0357142857142857,"ES&S","Some or no voting machines",NA
"246","Kenosha",2004,40107,52.4768409483435,35587,46.562778039462,734,0.960381012194484,-4520,-5.91406290888156,"Dem","Kerry",76428,NA,NA,1.57508452460435,1.21439711996865,-2.78948164457301,-982,-0.360687404635698,12719,NA,4,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",80153.4771450022
"247","Kewaunee",2004,5175,45.906147431917,5970,52.9583961678347,128,1.13545640024838,795,7.05224873591769,"Rep","Bush",11273,NA,NA,-0.404840271375377,4.53515142368551,-4.13031115231013,582,4.93999169506089,1189,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
"248","La Crosse",2004,33170,53.3829020213725,28289,45.5275524655594,677,1.08954551306811,-4881,-7.85534955581305,"Dem","Kerry",62136,NA,NA,2.16707740249884,1.74166719044647,-3.90874459294532,-753,-0.42541021205237,6577,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",96711.3737051733
"249","Lafayette",2004,4402,52.479732951836,3929,46.8407248450167,57,0.679542203147353,-473,-5.63900810681927,"Dem","Kerry",8388,NA,NA,1.39891235428673,0.909291552988599,-2.30820390727534,-99,-0.48962080129813,1125,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.0384615384615385,"ES&S","Some or no voting machines",NA
"250","Langlade",2004,4751,42.9022936608272,6235,56.3030521943291,88,0.794654144843778,1484,13.4007585335019,"Rep","Bush",11074,NA,NA,-0.292850871628346,3.58213870806222,-3.28928783643387,558,3.87498957969057,1353,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0526315789473684,"ES&S","Some or no voting machines",NA
"251","Lincoln",2004,7484,47.6687898089172,8024,51.1082802547771,192,1.22292993630573,540,3.43949044585987,"Rep","Bush",15700,NA,NA,0.867750410083012,3.86479405490348,-4.73254446498649,477,2.99704364482047,1461,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"252","Manitowoc",2004,20652,46.7663043478261,23027,52.1444746376812,481,1.08922101449275,2375,5.37817028985507,"Rep","Bush",44160,NA,NA,1.26094683700804,2.28356386084209,-3.54451069785013,684,1.02261702383405,5336,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0.566666666666667,"ES&S","Some or no voting machines",NA
"253","Marathon",2004,30899,45.4003144330654,36394,53.4741915103072,766,1.12549405662734,5495,8.0738770772418,"Rep","Bush",68059,NA,NA,-0.0754110611614465,3.99497130953292,-3.91956024837146,3158,4.07038237069437,9685,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",97035.3726290716
"254","Marinette",2004,10190,45.756623259991,11866,53.2824427480916,214,0.960933991917378,1676,7.52581948810059,"Rep","Bush",22270,NA,NA,2.20459273943482,0.398551377176489,-2.60314411661131,-183,-1.80604136225833,2349,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.08,"ES&S","Some or no voting machines",NA
"255","Marquette",2004,3785,44.6502300342102,4604,54.3116668632771,88,1.03810310251268,819,9.66143682906689,"Rep","Bush",8477,NA,NA,-3.12569434721875,5.35420230948228,-2.22850796226352,734,8.47989665670104,1283,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"256","Menominee",2004,1412,82.5730994152047,288,16.8421052631579,10,0.584795321637427,-1124,-65.7309941520468,"Dem","Kerry",1710,NA,NA,5.6063516455372,-1.40606991932386,-4.20028172621334,-400,-7.01242156486106,477,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"257","Milwaukee",2004,297653,61.7235129687539,180287,37.3856369080699,4296,0.890850123176204,-117366,-24.337876060684,"Dem","Kerry",482236,NA,NA,3.52109887260985,-0.32533124459065,-3.1957676280192,-28528,-3.84643011720051,48699,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",139936.465798353
"258","Monroe",2004,8973,45.8883092973305,10375,53.0581978111895,206,1.05349289148,1402,7.16988851385905,"Rep","Bush",19554,NA,NA,0.21949999215753,2.75516750815922,-2.97466750031675,645,2.53566751600169,3219,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.147058823529412,"ES&S","Some or no voting machines",NA
"259","Oconto",2004,8534,43.1140749722138,11043,55.7896332221885,217,1.09629180559766,2509,12.6755582499747,"Rep","Bush",19794,NA,NA,-0.631405866542529,3.33120950563033,-2.69980363908781,1063,3.96261537217286,3198,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.642857142857143,"ES&S","Some or no voting machines",NA
"260","Oneida",2004,10464,47.4794682154363,11351,51.5041517310223,224,1.01638005354145,887,4.02468351558601,"Rep","Bush",22039,NA,NA,3.33675475399961,1.15213225084653,-4.48888700484614,-286,-2.18462250315308,3148,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0.619047619047619,"ES&S","Some or no voting machines",NA
"261","Outagamie",2004,40169,44.6074403109384,48903,54.3064963908939,978,1.08606329816768,8734,9.69905607995558,"Rep","Bush",90050,NA,NA,1.38835446688883,2.20858506032437,-3.59693952721321,2009,0.820230593435546,14308,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.67741935483871,"ES&S","Some or no voting machines",84720.3654280293
"262","Ozaukee",2004,17714,33.4024739779756,34904,65.8168652888822,414,0.780660733142254,17190,32.4143913109066,"Rep","Bush",53032,NA,NA,1.9266933660512,0.572158371749566,-2.49885173780076,1065,-1.35453499430163,5281,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"263","Pepin",2004,2181,53.6399409739302,1853,45.5730447614363,32,0.787014264633546,-328,-8.06689621249386,"Dem","Kerry",4066,NA,NA,3.03950429270746,1.05885262169831,-4.09835691440576,-105,-1.98065167100915,402,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"264","Pierce",2004,11176,51.0879502651307,10437,47.7098189797038,263,1.20223075516548,-739,-3.37813128542695,"Dem","Kerry",21876,NA,NA,3.43735456309309,2.23047369521431,-5.66782825830741,-349,-1.20688086787879,3914,NA,3,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.76,"ES&S","Mostly voting machines",NA
"265","Polk",2004,11173,47.5386120920734,12095,51.4615155512062,235,0.999872356720419,922,3.92290345913288,"Rep","Bush",23503,NA,NA,2.19401134316129,3.10102572224154,-5.29503706540285,326,0.907014379080252,3741,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.285714285714286,"ES&S","Some or no voting machines",NA
"266","Portage",2004,21861,56.1099561099561,16546,42.4681091347758,554,1.42193475526809,-5315,-13.6418469751803,"Dem","Kerry",38961,NA,NA,2.9642215127997,3.32711387411229,-6.29133538691201,-587,0.362892361312596,5201,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.407407407407407,"ES&S","Some or no voting machines",NA
"267","Price",2004,4349,49.6291224466507,4312,49.2068926166838,102,1.16398493666553,-37,-0.422229829966909,"Dem","Kerry",8763,NA,NA,6.59003039116519,-2.94947560525821,-3.64055478590698,-760,-9.53950599642341,833,NA,3,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"268","Racine",2004,48229,47.4839764101251,52456,51.6456792919099,884,0.87034429796493,4227,4.16170288178479,"Rep","Bush",101569,NA,NA,0.71303171873933,2.11661835678361,-2.82965007552294,1776,1.40358663804428,12704,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",81884.6753948655
"269","Richland",2004,4501,47.7813163481953,4836,51.3375796178344,83,0.881104033970276,335,3.55626326963906,"Rep","Bush",9420,NA,NA,1.5133795340147,3.17647989517673,-4.68985942919143,178,1.66310036116203,1127,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"270","Rock",2004,46598,57.9008188471527,33151,41.1921122280346,730,0.907068924812684,-13447,-16.708706619118,"Dem","Kerry",80479,NA,NA,0.415448697729339,2.17870389896243,-2.59415259669178,-442,1.76325520123309,10075,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",106896.005801386
"271","Rusk",2004,3820,48.1897312980951,3985,50.2712249274631,122,1.53904377444178,165,2.08149362936798,"Rep","Bush",7927,NA,NA,5.27634547132347,-0.746966764092697,-4.52937870723077,-432,-6.02331223541616,561,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0303030303030303,"ES&S","Some or no voting machines",NA
"272","Sauk",2004,15708,51.6421737843969,14415,47.3912614656278,294,0.966564749975343,-1293,-4.2509123187691,"Dem","Kerry",30417,NA,NA,0.829403348190588,2.22695319758895,-3.05635654577954,156,1.39754984939836,4764,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
"273","Sawyer",2004,4411,46.6624352057548,4951,52.3749074367925,91,0.96265735745266,540,5.71247223103776,"Rep","Bush",9453,NA,NA,3.75011384615649,1.23547136108765,-4.98558520724413,-99,-2.51464248506884,1686,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"274","Shawano",2004,8657,41.2257726558408,12150,57.8598980903853,192,0.914329253773989,3493,16.6341254345445,"Rep","Bush",20999,NA,NA,-0.44326103159888,3.61914367352449,-3.17588264192561,1280,4.06240470512337,3396,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.5,"ES&S","Some or no voting machines",NA
"275","Sheboygan",2004,27608,44.084630738523,34458,55.022754491018,559,0.892614770459082,6850,10.938123752495,"Rep","Bush",62625,NA,NA,1.38794046117291,1.31358255572694,-2.70152301689984,771,-0.0743579054459715,7424,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",101703.533520971
"276","St. Croix",2004,18784,44.9002031791562,22679,54.210589219553,372,0.889207601290785,3895,9.3103860403968,"Rep","Bush",41835,NA,NA,1.24326253683799,3.33257626635811,-4.57583880319609,1732,2.08931372952012,11881,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.848484848484849,"ES&S","Mostly voting machines",NA
"277","Taylor",2004,3829,40.1236508435502,5582,58.4931363302945,132,1.3832128261553,1753,18.3694854867442,"Rep","Bush",9543,NA,NA,3.93592842362142,-0.203482886787384,-3.73244553683403,-271,-4.1394113104088,551,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.222222222222222,"ES&S","Some or no voting machines",NA
"278","Trempealeau",2004,8075,57.4242639738302,5878,41.8005973545726,109,0.775138671597212,-2197,-15.6236666192576,"Dem","Kerry",14062,NA,NA,2.54260716909646,0.692773554441111,-3.23538072353757,-521,-1.84983361465535,1894,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.115384615384615,"ES&S","Some or no voting machines",NA
"279","Vernon",2004,7924,53.3782418322668,6774,45.6315257662513,147,0.99023240148198,-1150,-7.74671606601549,"Dem","Kerry",14845,NA,NA,2.95659203159212,2.05593545653032,-5.01252748812244,-257,-0.900656575061802,1801,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.03125,"Dominion","Some or no voting machines",NA
"280","Vilas",2004,5713,40.801314097986,8155,58.2416797600343,134,0.957006141979717,2442,17.4403656620483,"Rep","Bush",14002,NA,NA,2.60946212590355,1.77357393305814,-4.38303605896169,190,-0.83588819284541,1680,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"281","Walworth",2004,19177,39.5842794038724,28754,59.3526813359204,515,1.06303926020724,9577,19.7684019320481,"Rep","Bush",48446,NA,NA,1.29271778441514,2.54809386249117,-3.84081164690631,2087,1.25537607807603,7988,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",96798.524939533
"282","Washburn",2004,4705,49.179471098568,4762,49.7752691543849,100,1.04525974704714,57,0.595798055816871,"Rep","Bush",9567,NA,NA,3.25032255910249,1.1487930822904,-4.39911564139288,-160,-2.10152947681209,1522,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.04,"Dominion","Some or no voting machines",NA
"283","Washington",2004,21234,29.3016131480536,50641,69.8814632867374,592,0.816923565208992,29407,40.5798501386838,"Rep","Bush",72467,NA,NA,-0.195879198719023,2.85547488056272,-2.6595956818437,6360,3.05135407928174,11055,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"284","Waukesha",2004,73626,31.9608617703364,154926,67.2529876759723,1811,0.786150553691348,81300,35.2921259056359,"Rep","Bush",230363,NA,NA,0.390775285017284,1.92024989042837,-2.31102517544566,12514,1.52947460541108,26629,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",139723.39827639
"285","Waupaca",2004,10792,40.0088974568103,15941,59.0976495884926,241,0.893452954697116,5149,19.0887521316824,"Rep","Bush",26974,NA,NA,1.47618389778552,2.17781096368995,-3.65399486147549,956,0.701627065904425,4170,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.352941176470588,"Dominion","Some or no voting machines",NA
"286","Waushara",2004,5257,42.9283031193859,6888,56.2469377756002,101,0.824759105013882,1631,13.3186346562143,"Rep","Bush",12246,NA,NA,1.56413450111894,1.88511107770793,-3.44924557882687,299,0.320976576588983,1998,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.08,"Dominion","Some or no voting machines",NA
"287","Winnebago",2004,40943,46.2131473204208,46542,52.5328457266694,1111,1.25400695290984,5599,6.31969840624858,"Rep","Bush",88596,NA,NA,1.545692010221,2.15166801899324,-3.69736002921424,1252,0.605976008772245,12516,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",108273.321258213
"288","Wood",2004,18950,47.2910583713908,20592,51.3887849067905,529,1.32015672181877,1642,4.09772653539967,"Rep","Bush",40071,NA,NA,2.72854613739285,1.60550144156297,-4.33404757895581,-225,-1.12304469582988,4310,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.882352941176471,"Dominion","Mostly voting machines",NA
"289","Adams",2000,4826,52.9398859148749,3920,43.0013163668276,370,4.0587977182975,-906,-9.93856954804738,"Dem","Gore",9116,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.368421052631579,"Dominion","Some or no voting machines",NA
"290","Ashland",2000,4356,55.2091254752852,3038,38.5044359949303,496,6.28643852978454,-1318,-16.7046894803549,"Dem","Gore",7890,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",0.0625,"Dominion","Some or no voting machines",NA
"291","Barron",2000,8928,44.8553054662379,9848,49.4774919614148,1128,5.66720257234727,920,4.62218649517685,"Rep","Bush",19904,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.228571428571429,"Dominion","Some or no voting machines",NA
"292","Bayfield",2000,4427,53.6021310085967,3266,39.5447390725269,566,6.85312991887638,-1161,-14.0573919360697,"Dem","Gore",8259,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.428571428571429,"Dominion","Some or no voting machines",NA
"293","Brown",2000,49096,45.5566999786581,54258,50.3465746179328,4415,4.09672540340914,5162,4.78987463927475,"Rep","Bush",107769,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",92124.0198290683
"294","Buffalo",2000,3237,48.7426592380666,3038,45.7461225719018,366,5.51121819003162,-199,-2.99653666616473,"Dem","Gore",6641,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.0434782608695652,"Dominion","Some or no voting machines",NA
"295","Burnett",2000,3626,44.4853392221813,3967,48.6688749846645,558,6.84578579315421,341,4.18353576248313,"Rep","Bush",8151,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"296","Calumet",2000,8202,41.1189652579335,10837,54.3289717752043,908,4.55206296686218,2635,13.2100065172708,"Rep","Bush",19947,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.941176470588235,"Dominion","Mostly voting machines",NA
"297","Chippewa",2000,12102,46.238490046995,12835,49.0390860810759,1236,4.72242387192909,733,2.80059603408092,"Rep","Bush",26173,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
"298","Clark",2000,5931,41.9181567601951,7461,52.7316418121422,757,5.35020142766273,1530,10.8134850519471,"Rep","Bush",14149,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.363636363636364,"Dominion","Some or no voting machines",NA
"299","Columbia",2000,12636,49.3844530425607,11987,46.8480087544456,964,3.76753820299371,-649,-2.53644428811506,"Dem","Gore",25587,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"Dominion","Mostly voting machines",NA
"300","Crawford",2000,4005,54.1655396267244,3024,40.8980254260211,365,4.93643494725453,-981,-13.2675142007033,"Dem","Gore",7394,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"301","Dane",2000,142317,61.1487546135371,75790,32.5643746858068,14632,6.2868707006561,-66527,-28.5843799277302,"Dem","Gore",232739,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",152428.761832692
"302","Dodge",2000,14580,38.6727142516114,21684,57.5157157635076,1437,3.81156998488104,7104,18.8430015118962,"Rep","Bush",37701,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"303","Door",2000,6560,43.1011826544021,7810,51.3140604467806,850,5.58475689881735,1250,8.21287779237845,"Rep","Bush",15220,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"304","Douglas",2000,13593,62.6232378144292,6930,31.9266562240855,1183,5.4501059614853,-6663,-30.6965815903437,"Dem","Gore",21706,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"305","Dunn",2000,9172,47.4495602690119,8911,46.0993274702535,1247,6.45111226073461,-261,-1.35023279875841,"Dem","Gore",19330,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.733333333333333,"Dominion","Some or no voting machines",NA
"306","Eau Claire",2000,24078,50.2934725848564,20921,43.6992167101828,2876,6.00731070496083,-3157,-6.59425587467364,"Dem","Gore",47875,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"Dominion","Mostly voting machines",NA
"307","Florence",2000,816,33.9293139293139,1528,63.5343035343035,61,2.53638253638254,712,29.6049896049896,"Rep","Bush",2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"308","Fond du Lac",2000,18181,39.0242331880916,26548,56.9834081006246,1860,3.99235871128378,8367,17.959174912533,"Rep","Bush",46589,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"309","Forest",2000,2158,45.7591178965225,2404,50.9754028837998,154,3.26547921967769,246,5.21628498727735,"Rep","Bush",4716,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0,NA,"Some or no voting machines",NA
"310","Grant",2000,10691,48.6928402259064,10240,46.6387320094735,1025,4.66842776462015,-451,-2.05410821643287,"Dem","Gore",21956,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.192307692307692,"ES&S","Some or no voting machines",NA
"311","Green",2000,7863,51.4728986645719,6790,44.4488085886358,623,4.07829274679235,-1073,-7.0240900759361,"Dem","Gore",15276,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
"312","Green Lake",2000,3301,36.2468430877347,5451,59.8550565499067,355,3.89810036235863,2150,23.608213462172,"Rep","Bush",9107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.5625,"ES&S","Some or no voting machines",NA
"313","Iowa",2000,5842,55.421686746988,4221,40.0436391234228,478,4.53467412958922,-1621,-15.3780476235651,"Dem","Gore",10541,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.16,"ES&S","Some or no voting machines",NA
"314","Iron",2000,1620,46.1933276304534,1734,49.4439692044482,153,4.36270316509837,114,3.25064157399486,"Rep","Bush",3507,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",0,NA,"Some or no voting machines",NA
"315","Jackson",2000,4380,52.0375430676013,3670,43.6022335749079,367,4.36022335749079,-710,-8.43530949269337,"Dem","Gore",8417,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Little turnout change 2016",0.037037037037037,"ES&S","Some or no voting machines",NA
"316","Jefferson",2000,15203,42.1147400204992,19204,53.1981495332281,1692,4.68711044627275,4001,11.0834095127289,"Rep","Bush",36099,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",NA
"317","Juneau",2000,4813,47.1031513016246,4910,48.052456449403,495,4.8443922489724,97,0.949305147778425,"Rep","Bush",10218,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",0.0357142857142857,"ES&S","Some or no voting machines",NA
"318","Kenosha",2000,32429,50.9017564237392,28891,45.3483809194933,2389,3.74986265676749,-3538,-5.55337550424586,"Dem","Gore",63709,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Mostly Dem","Rep2016",NA,"Large turnout change 2016",1,"ES&S","Mostly voting machines",80153.4771450022
"319","Kewaunee",2000,4670,46.3109877032923,4883,48.4232447441491,531,5.26576755255851,213,2.1122570408568,"Rep","Bush",10084,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Mostly Rep","Rep2016",NA,"Little turnout change 2016",1,"ES&S","Mostly voting machines",NA
